data_index,objective,lower_mold_temp2,cast_pressure,upper_mold_temp2
762,0.0,156.17763026636501,348.17446917572425,104.03455725353679
763,0.0,238.58032846022957,559.3927948336175,158.22535701922436
764,0.0,201.2903363372945,775.1735513699072,233.28804117572733
765,0.0,237.35537195863475,698.8882029193187,130.77122674515235
766,0.0,159.2871589488005,786.9325319443803,100.24270991245193
767,0.0,178.46168895989206,874.9848664242612,122.79047386562931
768,0.0,214.63609202744883,529.8221166988839,127.9359816321049
769,0.0,168.48101378786407,598.7475170207102,133.30039083583273
770,0.0,270.7201740524947,420.08210949578927,218.12875600184555
771,0.0,230.53067687170906,652.7385754299889,132.75816609688064
772,0.0,171.52375189672227,661.2540110108882,199.16598642149057
773,0.0,180.549131612589,917.3475373824862,182.50273570866068
774,0.0,247.1724095455386,435.3589303037693,201.11320964756578
775,0.0,282.8478525979168,350.5308513637688,148.42574996551969
776,0.0,306.1433232010293,818.3475710855704,146.57102213493084
777,0.0,327.7975644456326,730.2027223732285,194.05435977385167
778,0.0,184.95433033328044,632.4681394417424,246.4531156594516
779,0.0,186.5760739525458,363.2569880316089,120.68718568738471
780,0.0,148.92547938319748,463.2376820666393,210.30658210751852
781,0.0,296.7362465942689,895.8654450764924,193.3770719791978
782,0.0,206.27206743950552,504.82231504836403,182.83455319706877
783,0.0,227.43257289667812,316.26124234528237,169.51568172478366
784,0.0,300.9126914777063,715.3736557119009,224.98948947895087
785,0.0,204.74380862278065,943.2459703900793,109.3546590803301
786,0.0,277.6381966779108,981.799948852026,170.5400443870888
787,0.0,141.3956060214543,657.2427425758858,238.9289024923043
788,0.0,235.64018447259542,461.89250206235613,231.4934877419718
789,0.0,149.84346276672758,485.6345576753391,155.64971100887897
790,0.0,285.3100233531887,480.45001713204715,206.22155829752163
791,0.0,136.94192763172524,384.94609754452404,122.50051377208948
792,0.0,241.08119636342576,999.9797797939289,262.3046063445065
793,0.0,184.28314445667098,545.5939138682155,204.35457073150752
794,0.0,332.8503475482282,933.4633789436052,114.43782451231854
795,0.0,231.14435560845087,972.7311147446769,191.30624325711466
796,0.0,260.4733344666879,687.7294620529084,110.21303598904163
797,0.0,218.33878132811623,548.4904500731184,240.13940688160244
798,0.0,245.7195776506344,777.4764724914719,100.23375439921317
799,0.0,291.76540722109394,768.4634484306728,154.57817182517303
800,0.0,231.50776871961494,593.9232466531801,134.5235607694874
801,0.0,224.84963464978583,897.1880640841389,205.73952215104816
802,0.0,264.4754448318726,719.5458318251158,265.2358386487871
803,0.0,178.3768430926342,814.0662924307263,203.98779458012527
804,0.0,160.20970587192647,593.2679715183897,225.17825926869708
805,0.0,280.82243084866775,956.0979150922893,184.1190504062693
806,0.0,227.00733800236017,399.7190932298378,244.9758871505981
807,0.0,139.43284893726803,916.498044920116,239.2034873960313
808,0.0,164.62598099353224,522.3256892806465,254.33071248273168
809,0.0,254.05513326100197,858.9529925247207,174.16392717468113
810,0.0,296.3795080443233,629.9807651097833,219.97786887486407
811,0.0,312.31520262776974,786.3814638941179,251.47458481399605
812,0.0,306.8446448405382,595.235196238954,221.5497949531844
813,0.0,209.19512561007235,809.9304640786826,213.0732101467952
814,0.0,267.50415571115616,584.9694803222364,120.90410441954373
815,0.0,224.6291089293435,494.4587010271308,259.8538946638788
816,0.0,276.2892467591581,772.8554683671724,234.60260038046104
817,0.0,214.44805302687422,523.0104444933243,265.2847764342447
818,0.0,139.6784188081148,929.8609407227909,120.76419443724477
819,0.0,209.72116471816068,765.6624667925919,229.2956068587689
820,0.0,282.83415289352104,524.0671181452217,225.52878990417696
821,0.0,319.5929975119003,651.9115582294779,173.6587841178369
822,0.0,211.95934148854676,561.354533788064,104.2042951486705
823,0.0,308.7789755009346,332.4251585835609,262.62547914470156
824,0.0,295.9261745930005,900.6796197847614,135.28044915228278
825,0.0,202.68792168652197,972.5891364646396,207.37487262606584
826,0.0,174.1957050640995,490.145904292618,158.68257042784722
827,0.0,185.8090408844215,515.039624461333,104.48277251032
828,0.0,272.88181945099615,536.3639312690507,205.98616324074857
829,0.0,271.1835422738167,907.7299905153158,219.17808593700977
830,0.0,289.7582214001611,811.5032209941971,154.61282879227946
831,0.0,218.9711242469951,301.08862728981376,186.5237464171932
832,0.0,138.4762651536254,662.9201032575976,133.83156668366445
833,0.0,245.70234217140438,541.7017963809408,134.76395877885363
834,0.0,155.09436180249372,487.49840484478796,236.970409615344
835,1.0,307.4400742213004,480.2587720614821,190.7793724069329
836,0.0,292.9784560092175,530.9679991928488,128.42464609182153
837,0.0,274.75067342686555,958.256309334513,264.3528386086033
838,0.0,229.25666898098837,487.0556034937463,108.89172012607858
839,0.0,194.57459777435525,892.0919625438125,112.29157080452164
840,0.0,169.65888373885326,808.8991528780573,132.9629339470743
841,0.0,190.41676526610013,793.8053348012561,171.14501965828217
842,0.0,275.13595000694556,697.926068077908,110.563961027958
843,0.0,287.4781648894282,980.4200687581382,142.9289272348135
844,0.0,270.90634086663385,842.001101015514,181.0399441606063
845,0.0,242.65534009393826,966.9986411526955,228.62786970717934
846,0.0,234.76063550982866,542.1718777431054,261.63435197674016
847,0.0,267.7487543571407,436.35728266921944,234.2215554364705
848,0.0,209.59740574971502,983.1448569839552,211.8922939316397
849,0.0,222.7621467510304,544.5515969858851,115.5792996377074
850,0.0,179.26647265754633,890.2708812607635,244.08781403765704
851,0.0,282.75146821284125,354.134052224146,250.35148552272
852,0.0,239.16535675521368,979.7606808636887,118.45904874782013
853,0.0,177.5242584298125,529.7356301105901,243.7535346504823
854,0.0,145.77798563641383,359.18123154427246,166.53791362841338
855,0.0,230.72850890299978,608.5990113862563,168.10462665087775
856,0.0,163.62263416463523,819.3801275698619,192.5289614843832
857,0.0,253.80563691503062,445.3768177731105,153.33391232835666
858,0.0,286.0653041362363,646.7513604532592,245.8670458591134
859,0.0,189.58765940190068,865.2721238395204,205.41408071948138
860,0.0,321.9133938230765,781.2000391691411,100.04481083119506
861,0.0,298.3069710136596,761.0238743569325,150.77603067358555
862,0.0,190.27439282299432,339.6599255181585,234.7842264288895
863,0.0,169.47426310237103,836.2767592681078,247.3932820620207
864,0.0,150.9381168735865,860.990395922308,104.64043191813485
865,0.0,241.45069425097995,464.38125347382277,107.4872116897627
866,0.0,172.91599062143587,621.5900310725574,149.38612676513927
867,1.0,191.44266715870032,994.7870948978755,216.33314634045445
868,0.0,278.4417541594411,811.3469948772106,262.470950896133
869,0.0,182.85132146792932,437.4913382180414,123.08237850258823
870,0.0,198.6390160664003,667.9000126543829,174.8760275374504
871,0.0,169.39293436063213,354.22121376391254,190.7496567311444
872,0.0,285.69368076077524,400.0881963563022,149.76786134065924
873,0.0,311.9670465180072,936.5905417316808,101.66835777995418
874,0.0,300.89291151458133,532.8943600008564,126.6106563857204
875,0.0,311.6879291953312,353.36584866178754,244.80230872209168
876,0.0,312.2932646544712,965.7514748910136,202.59995875526124
877,0.0,278.34090237259716,849.5287812233756,188.93732337315436
878,0.0,145.9745185048068,644.6677347754492,156.72339748450028
879,0.0,279.918960689683,507.9252475125204,152.77839678386724
880,0.0,216.69435792533565,618.6691700429394,236.8524319694578
881,0.0,264.2211814153584,793.9160617898531,250.28930094000538
882,0.0,266.9042427578363,867.1611796950135,245.67316042346962
883,0.0,144.234124870291,507.0202661368538,107.05102937482445
884,0.0,140.3152486629769,402.06920817801233,240.9397386704713
885,0.0,149.55817939646565,420.82824565639766,169.60447673646013
886,0.0,217.62861965032363,616.1440180466356,221.97664586775903
887,0.0,212.93568671120568,551.1915301101603,115.28367452985984
888,0.0,165.04449880064797,908.7784595707557,154.96782886502956
889,0.0,194.8131155622332,829.6265627500959,174.28360405261574
890,0.0,139.69392344743352,485.4495013293623,160.9343056570454
891,0.0,258.1908373337002,732.8165498310279,167.06937294789623
892,0.0,165.16410592827776,418.42715250401955,150.07161387644663
893,0.0,263.33412435603395,901.9308052490888,242.6392302776105
894,0.0,193.9775547071173,996.8281366366504,103.95313181862285
895,0.0,219.7764434377655,539.6876609773432,109.39329374955075
896,0.0,276.34721490219295,583.6984296498022,225.60040973940596
897,0.0,286.82151062401135,400.73872217269957,216.60221323207895
898,0.0,174.96978811675817,601.8442800504351,158.31092855643323
899,0.0,138.20958499152152,948.5250968215037,242.13613019433475
900,0.0,302.4883949747566,612.2945443772187,209.72871410466956
901,0.0,194.95217640680505,433.4683480441977,151.67055346789468
902,0.0,316.7590868317134,623.8266119123457,153.89739291499683
903,0.0,327.32256572194433,442.90541039228117,149.34589648466698
904,0.0,288.0284517164443,388.1103608288171,236.34552871047924
905,0.0,148.33703574760793,728.5317157927752,236.3109163590519
906,0.0,328.7763332779847,688.4782427845728,192.57342371408888
907,0.0,237.0197154100083,434.18291669573944,101.01683157677796
908,0.0,235.14473175106718,586.087646441754,220.2912686558991
909,0.0,222.2939682201477,922.3645261032028,247.09055813490681
910,0.0,227.04413222943174,788.7492865589817,159.70801130100153
911,0.0,199.30521256915455,716.6743025403791,110.55872456092709
912,0.0,135.12805942564395,536.907639547728,213.78703305262826
913,0.0,177.10666695386575,632.9514272931938,102.40380527814429
914,0.0,184.9801712470097,979.855185761454,146.93099794719592
915,0.0,322.04082889634003,521.4240368074165,216.54310382655808
916,0.0,194.87601212702063,917.0565292168955,197.21086052443485
917,0.0,319.79274489998886,329.3150031108754,108.33000304165948
918,0.0,297.76258200846956,511.7027465217541,132.09696700589308
919,0.0,142.81187535845962,737.9143779054008,144.90792682505884
920,0.0,310.85025418213297,595.6389579900376,267.18760930343205
921,0.0,167.43711900151033,330.66055324194474,199.24942524776412
922,0.0,224.8135692858878,651.8231306206858,225.84725979524944
923,0.0,322.3552306088901,531.4953269033975,113.77321036502354
924,0.0,181.0380496346825,616.8205765289458,201.90957384486344
925,0.0,308.98192949709244,649.2858924234564,119.11660855751907
926,0.0,249.61785146817795,884.7896007049684,119.28764581402302
927,0.0,203.62955486832476,812.8489119031383,197.89665775213456
928,0.0,185.12971375754648,963.9565813851173,135.9489632489475
929,0.0,263.892902989684,915.6257864904914,140.68178982685063
930,0.0,306.7102331099416,323.39444911257686,121.47004088818723
931,0.0,243.60739826901337,636.2229891106056,131.89488974840273
932,0.0,144.12247247261422,678.0491125797496,115.93938479548552
933,0.0,283.945610028534,800.479113985201,120.86066592273843
934,0.0,252.26915733195315,599.9871921134704,225.1333076642553
935,0.0,160.0914122270235,318.25532619979714,100.25963863253286
936,0.0,281.249694424931,878.4222518960418,195.6864132056491
937,0.0,313.61277227377445,395.45343489186365,177.91395075240032
938,0.0,280.5876959781503,599.0552593649122,223.3193548280492
939,0.0,193.50150933585303,910.2533984674013,102.66550347145099
940,0.0,322.1292038363822,518.7747677988766,105.77480866061039
941,0.0,214.3908084108207,514.0990548807895,189.96265368900845
942,0.0,143.9085969397551,483.6043562409641,256.4241862696905
943,0.0,240.69925093150792,522.438482735462,240.75358066175605
944,0.0,219.43525593753387,668.5037896629083,204.07002190354737
945,0.0,181.78572015374797,655.7692808720756,214.1056034861408
946,0.0,149.23536805284883,737.5468763643161,119.40631787474129
947,0.0,216.95462534581804,586.3618694018714,143.67572437373707
948,0.0,280.921111302675,438.63630958141744,208.13031197979743
949,0.0,236.2044286772388,310.10653672234616,235.34279191756872
950,0.0,179.01018542079885,847.9960980105907,111.00542046792528
951,0.0,252.68511425887522,655.4574697337193,172.829281984329
952,0.0,322.15087133240735,473.4647590267872,160.68422540311664
953,0.0,216.5148326917689,365.39884897706634,243.01964714768437
954,0.0,274.7417134116499,756.7210545229716,173.69104786956325
955,0.0,145.93558053581876,499.58590572045154,118.34020884965868
956,0.0,219.9504227401918,399.0821636267818,143.71836584076345
957,0.0,157.3021142857556,429.6941109125979,171.17050303265262
958,0.0,292.3805648439378,700.2620593027632,194.8678228799705
959,0.0,320.4220015502799,755.6548271288221,244.67363761325393
960,0.0,228.55622477270498,885.4475995205853,265.80415325826846
961,0.0,136.57514412574383,934.9413025393233,177.20035463014779
962,0.0,261.21718413286123,981.2757814595376,150.38530109795335
963,0.0,140.97708470418863,634.196759310091,149.2134525978984
964,0.0,255.12065471000568,810.634983973429,216.94747078659995
965,0.0,262.6278299626942,586.2692174716318,245.8879029021759
966,0.0,241.91356726480768,831.7502771218451,104.04307138934136
967,0.0,176.92434746247034,317.2996897795427,121.43160974422852
968,0.0,169.41172029971574,827.0163250592834,206.94761050619528
969,0.0,315.3788808292261,506.3168970378355,116.80906596699056
970,0.0,197.18993646486717,432.14897429306643,193.7908768868791
971,0.0,228.2926464574208,486.96358511128926,191.57183291781223
972,0.0,274.0008883955065,939.9900328394137,246.77113912192914
973,0.0,327.3614642046035,571.3186455990963,170.88462732592768
974,0.0,295.18970664124697,856.802589924832,141.3455241644354
975,0.0,163.34267454289596,875.7811210445292,269.57680876441464
976,1.0,161.61804706638281,923.0772038832504,202.7928426432024
977,0.0,212.05296552356384,812.7147336125049,124.1555554028354
978,1.0,275.1697058988018,452.0472461224691,113.00686169721762
979,0.0,219.67626951352844,821.0209239260342,147.4129330128137
980,0.0,231.50067960320274,357.2265137287236,149.34335383014349
981,0.0,306.89326980499914,369.874306949575,204.45958367210912
982,0.0,276.97562659471964,823.603455234608,194.68867873911367
983,0.0,269.44184457945227,303.74178599286705,170.7315844882766
984,0.0,274.087895967265,344.27539951875247,101.29621306226579
985,0.0,163.52240727005153,808.5391424947168,266.2221073808097
986,0.0,329.76342548187836,601.976887316053,250.44175910840534
987,0.0,269.14906857547976,476.80384547553143,162.96020346782848
988,0.0,273.3630272861051,956.6584012134606,188.65998071468368
989,0.0,172.22185658642712,442.37531638675983,176.7304782442866
990,0.0,328.7037194584061,541.8415008182972,149.630785998281
991,0.0,291.57255216372243,640.4106546251942,208.71627213300386
992,0.0,324.84152532210305,651.1705500084972,171.62354027539322
993,0.0,151.6481952813606,922.9388627930005,115.66706591839639
994,0.0,239.92187821867742,569.7251500733748,107.740965280253
995,0.0,243.36144663767573,975.2990108738933,132.25561583725528
996,0.0,159.38680301603733,684.3294038687034,197.8852413188734
997,0.0,181.55923059687245,325.61561930360136,146.9803781993954
998,0.0,219.24713561282908,372.2502109563882,123.93211971637399
999,0.0,294.220564988608,607.3636965320158,220.92779529045623
1000,0.0,246.42670771064257,769.3786696112747,263.01258594412815
1001,0.0,270.65463264298205,513.2891505558117,209.22486400902378
1002,0.0,185.50234311068462,618.3275421833089,264.0903337360628
1003,0.0,181.57468967629657,309.7496575930981,103.92021768270696
1004,0.0,311.8933935050156,322.2561018345054,219.2134126420467
1005,0.0,145.87803772842983,603.831607762285,167.22182935294626
1006,0.0,326.30733387303417,573.4626876061677,139.8679884733212
1007,0.0,252.03621454936268,970.5066616495453,116.67593071375477
1008,0.0,211.8650692770468,343.3209184638614,119.74333971318337
1009,0.0,287.6733249184665,906.3374447458875,106.19449937693328
1010,0.0,147.7916699650106,911.3793615240768,170.09077204380065
1011,0.0,321.67427674435226,759.3718708130507,247.33096897261183
1012,0.0,176.55671579710344,617.0050591911396,155.0828961307242
1013,0.0,217.39274190526496,873.6656723146846,177.73223165446694
1014,0.0,306.6609457805358,331.9107743687957,138.01627341814515
1015,0.0,319.69097797420295,749.6525220614094,219.34839534660222
1016,0.0,240.6945376720605,437.72642824107703,182.29195992289374
1017,0.0,252.4168637213386,349.9957409655164,180.47464376884204
1018,0.0,175.14055189080585,494.8980760466367,219.42952862548785
1019,0.0,265.10104530215665,631.5508875956352,226.1822284393985
1020,0.0,174.68266735742918,696.6535948602614,181.70599106888676
1021,0.0,313.64879117949374,710.0716279162002,127.34846920130352
1022,0.0,262.67155906859574,807.9236184781169,143.86353270060988
1023,0.0,274.48715677032766,732.4852406509815,207.39468665710547
1024,0.0,165.86784252636497,390.0228746149489,211.09933126647354
1025,0.0,312.71988494542063,406.34815285463543,260.7984878697432
1026,0.0,180.15145081723898,560.3042271630654,102.70211651455858
1027,0.0,260.73915816413233,496.6527182924455,237.1137711726157
1028,0.0,174.90935645422803,851.2917170503805,223.43601431746237
1029,0.0,251.38473760303503,321.42552176804867,132.2524852335041
1030,0.0,176.08209133071298,714.1400734667209,106.5265940496912
1031,0.0,213.2765187170791,957.6838952374363,151.07929937083117
1032,0.0,135.43954466197616,914.8021545169026,229.0593268329167
1033,0.0,177.68343811659395,942.0855569847074,234.9704360537387
1034,0.0,203.16543860396553,816.343119954953,124.84613232822676
1035,1.0,246.56323715342774,939.7920365791168,226.00139994891188
1036,0.0,329.1748903736084,414.1347201524311,248.43559602461457
1037,0.0,313.4015886820455,903.2510521819306,184.04216510085328
1038,0.0,193.86297660092322,941.3601777739902,258.0131348958315
1039,0.0,296.18516981493696,726.062048334599,174.88915437255446
1040,0.0,222.8672608256678,975.1529323141214,191.58249017392527
1041,0.0,182.89943292479606,552.4857696221395,127.13154022938866
1042,0.0,223.8252942278827,824.2224500452728,130.20037397871312
1043,0.0,258.16170761627603,490.89258657652846,207.9749810247028
1044,0.0,259.6229249118372,631.6024626534022,155.3578139103978
1045,0.0,240.98481014122137,386.40837708897266,183.2282522871466
1046,0.0,157.03861492068177,505.3233752315401,121.51900646685175
1047,0.0,139.66228790923452,638.2096423080934,226.02268405297474
1048,0.0,185.25680184886755,811.672056298823,126.46488083092315
1049,0.0,204.7391137185727,303.58469449377617,232.52971435827303
1050,0.0,301.2695958487473,627.4831500399453,258.13206483702646
1051,0.0,241.1023774044026,729.6058673339606,206.42099625736202
1052,0.0,323.7877103789581,397.05174565724917,219.35829635984743
1053,0.0,267.29304930235753,785.2493075270011,179.16736782952972
1054,0.0,305.227244065281,844.4834900196656,160.21435683316838
1055,0.0,214.05073788240443,825.4504339481313,157.14552636897605
1056,0.0,226.26575377852475,499.75787997613645,168.91705288255793
1057,0.0,220.61832387853215,324.85140442797416,210.25879226158358
1058,0.0,289.3398363428019,621.5393228747712,151.06693317281656
1059,0.0,304.0703096906287,937.8638159053759,170.7766795730456
1060,0.0,194.91226685477966,884.3364482446792,149.33988899338323
1061,0.0,244.6331540956653,435.18637581317404,260.77725809622405
1062,0.0,243.385316822123,579.491194272576,195.63195032663543
1063,0.0,291.63831497745946,338.4682187602215,247.4539176107906
1064,0.0,260.3121169808654,525.4128180627897,118.41548782158179
1065,0.0,230.37070067859935,781.7358820264424,165.4097832850843
1066,0.0,255.9197208539157,587.3829789699904,152.63958481152702
1067,0.0,168.90588082619104,436.40013424184957,243.04772704535952
1068,0.0,310.36558323034956,929.8314713533138,125.26837187215887
1069,0.0,251.12977988382582,828.5707872105048,165.1164194053282
1070,0.0,179.1994718390917,585.3290482897946,186.75178580969884
1071,0.0,187.74576277299877,996.2007037971176,224.01744070688412
1072,0.0,243.9473582955328,407.26943149906964,214.88992198147986
1073,0.0,160.165839229937,690.4464805205523,261.76839770363915
1074,0.0,260.86204097445346,762.154788076699,220.86262841190535
1075,0.0,217.39402851126988,676.4637477827896,108.20993354684906
1076,0.0,264.01028359385657,906.5334654670007,121.27654215522347
1077,0.0,241.68311567469192,880.3813838012277,149.69454850693887
1078,0.0,143.47128100475618,647.9784052091925,228.77862043648534
1079,0.0,267.0981364394428,624.3442897423878,125.49821788459182
1080,0.0,267.81976500639547,500.7406818615412,223.56290994503746
1081,0.0,274.1096651401068,568.6727817529229,235.9575819650885
1082,0.0,308.97237968061154,955.3105150935172,235.2344270642366
1083,0.0,201.107138666269,404.3088000601395,173.01996060117432
1084,0.0,188.03664569306548,870.7219319879877,194.18719967390118
1085,0.0,152.56510521404792,751.7557330441725,163.7532747164271
1086,0.0,291.1311482064275,400.98783567912074,206.14603200014523
1087,0.0,254.0113744581278,880.5085067352564,157.39447691410328
1088,0.0,239.52350854072336,592.6199317675968,189.22986640031002
1089,0.0,181.90161660415708,329.34309998219345,183.57268675569287
1090,1.0,293.8598243028457,988.2948545579725,252.6248029355116
1091,0.0,240.09336175036822,486.17914930382085,145.80519207769373
1092,0.0,249.02087053112305,302.5142302709286,231.1530498077686
1093,0.0,256.46072165902575,841.8234938331457,114.17033658878806
1094,0.0,225.58661201311082,684.7195403223734,250.81290941826126
1095,0.0,327.6185291504869,343.2660553838822,162.7721188537106
1096,0.0,157.53099660963062,353.2643087990884,174.5008654455305
1097,0.0,259.751270638438,927.065152536393,145.19310287101126
1098,0.0,209.64213779997942,828.9933855153776,166.94599816289778
1099,0.0,179.3612056334709,777.4637972588641,101.72204034684458
1100,0.0,327.43620427763756,449.45429258563286,269.3726527942279
1101,0.0,147.37231413207456,613.2594997415424,173.04303075570843
1102,0.0,172.9777900560582,598.8520196092536,105.86355455869766
1103,0.0,330.6135441467396,328.99734809738726,237.83084832798698
1104,0.0,311.1466361284568,542.6094961862734,186.64362216316636
1105,0.0,189.32971157492167,529.8279655557654,204.5779147379057
1106,0.0,269.71767127773217,450.19471062773914,200.55028482287736
1107,0.0,253.87066845278093,307.77091752166575,108.92843068335509
1108,0.0,284.3705147519597,469.51198651008986,181.05979488190553
1109,0.0,322.1462312970199,573.0321995550426,219.19876861026182
1110,0.0,297.92318103240353,565.424451664979,157.392828895327
1111,0.0,298.72419360727986,712.0355619027639,105.23138250744769
1112,0.0,145.13731166796904,311.9051033752595,158.8158373851503
1113,0.0,197.47297402665043,722.9290511749134,175.17280069669653
1114,0.0,211.9723049155918,861.4892157389419,146.57375772614282
1115,0.0,213.43000134963066,953.967313767781,259.80979343212874
1116,0.0,218.53131336516134,431.3554688573394,176.52220489437525
1117,1.0,291.87145599000297,426.194109426037,104.41500550138696
1118,0.0,156.0274393079266,470.7400185919645,112.6829245581001
1119,0.0,168.94002928416597,356.7160709025905,118.13905698133358
1120,0.0,237.01253636832985,912.9663938195479,263.55691497152236
1121,0.0,259.35094832218164,891.3903295346022,140.24241534376972
1122,0.0,302.4454263201098,686.9394165672159,221.89186739492402
1123,0.0,242.89352823215964,973.5467493738834,154.0493157990237
1124,0.0,178.51167471298456,540.7203426784199,201.142488179711
1125,0.0,244.57827338414077,857.8435285140171,114.70753657221505
1126,0.0,312.83849993777324,731.8622869589944,257.41581936324485
1127,0.0,244.3550117017529,434.1477517998512,152.5425242375277
1128,0.0,280.56820060299094,794.1138203203652,165.90250685239386
1129,0.0,241.80034178550994,317.57695410655083,173.25263318118084
1130,0.0,193.98947033261106,534.0075134499764,152.25870551737847
1131,0.0,251.58862497306507,624.7100700881875,222.6220033819438
1132,0.0,276.9520771714373,734.2075133395758,255.55809622857657
1133,0.0,181.49601184242056,384.91278326651064,137.81634856668146
1134,0.0,285.16021061953853,908.5819103424138,225.80233390638554
1135,0.0,143.4534113605033,856.6520564977366,129.3265769480661
1136,0.0,285.45958387965595,498.3831687661992,133.9135635809679
1137,0.0,220.1302463912054,445.5021304904022,250.09470560827734
1138,0.0,137.77167771942354,874.0995987127709,198.9242474252078
1139,0.0,276.63069741349926,943.9470692853561,108.23128863780974
1140,0.0,262.2546147522844,442.9718541669414,214.98359791068071
1141,0.0,259.95132511752536,398.45424882934424,190.98509415593105
1142,0.0,171.84589553349474,605.7907505303815,151.5878106872356
1143,0.0,231.53092805021618,924.1372157875514,205.61912764518667
1144,0.0,183.02707959868255,571.580811414471,115.31181998780264
1145,0.0,237.36234371960992,428.6551052321033,244.12163182215573
1146,0.0,201.52265732500462,773.7446687258984,228.25696676671944
1147,0.0,238.47316906839094,655.6799308005475,191.10649816045049
1148,0.0,140.21886928004702,959.3572236262361,141.75020810312571
1149,0.0,174.23228567512498,667.3666589988104,237.07969775417033
1150,0.0,278.54609877325936,977.8331609457047,235.55849935431317
1151,0.0,135.51006825159288,503.85631363969605,235.9148242949243
1152,1.0,236.80417387295,326.50476843152495,255.78217526353023
1153,0.0,232.0572987921608,931.0149502811573,134.0092713042931
1154,0.0,280.28788807864794,653.7316234183932,235.55269664711435
1155,0.0,256.0714528187684,509.9385986022121,121.48183029643761
1156,0.0,330.87363607433866,943.7415600088588,103.20942875975271
1157,1.0,286.40947011543597,489.9565005484748,264.8662997875784
1158,0.0,162.43181254057015,369.5176134422402,259.7258652698045
1159,0.0,230.82546383647548,575.2071734993531,248.41760094368692
1160,0.0,268.505226124617,570.1054794907907,201.28349093245723
1161,0.0,330.9626398283531,841.9822369953515,138.4393649258474
1162,0.0,192.14202229092365,560.8586314592803,167.33245575548403
1163,0.0,163.41909083847258,708.766777198123,218.24480946461338
1164,0.0,160.98917954955928,513.6066246600262,268.16301284407575
1165,0.0,238.2391240582387,670.710964316074,116.78758732140852
1166,0.0,216.21003836669917,414.6851048589878,175.5539794047893
1167,0.0,257.5694434417321,775.0788752482345,262.02869872270827
1168,0.0,196.7278713153912,306.37333181347606,146.99669969286296
1169,0.0,311.28002964464287,566.3515220189761,243.4362475268385
1170,0.0,279.02390182480434,917.5732253755771,182.70682839287613
1171,0.0,262.3454141000905,839.5648047183282,244.11686023705803
1172,0.0,217.07942264256963,915.8491719252322,268.17882430871083
1173,0.0,173.86144308334846,346.72813638877443,168.09903172946915
1174,0.0,211.88098414897095,717.9717831898934,190.98569583346568
1175,0.0,306.1270183073573,716.9443605383049,213.38384480675683
1176,0.0,178.470499919641,579.5195489615212,233.1529732532718
1177,0.0,257.31304864006904,565.280251569264,131.5549300446181
1178,0.0,192.86735036041438,655.1832492993655,258.3959028997242
1179,0.0,249.32530548696866,945.0499160754013,136.2850287253071
1180,0.0,172.31429059733534,814.1233387940296,111.80269083444739
1181,0.0,160.97660693058398,998.5467578395849,236.7944444151312
1182,0.0,144.47020087997313,655.4166082396273,265.0109542506392
1183,1.0,161.6942798157887,352.62710139936564,136.6926727920598
1184,0.0,203.75342292551483,941.6690433305205,266.9537049449329
1185,0.0,325.24419267968574,306.02652863753,228.22213672988428
1186,0.0,209.28144436048012,321.65357305574355,138.0732976274835
1187,0.0,313.8411488168942,554.7015280524857,156.2366315142987
1188,0.0,270.1087334185453,579.4939191934238,197.1693622201459
1189,0.0,332.09283918900746,788.0154258376944,257.77818094713234
1190,0.0,253.32539864742313,930.018819716127,140.72690876626356
1191,0.0,171.569194219613,362.5719212586123,123.04305727193027
1192,0.0,217.2786526327904,833.963207936929,139.88320915104345
1193,1.0,164.01610567388738,585.5131902826297,137.72310599610591
1194,0.0,220.95242983200373,466.31680862997246,138.61680231438865
1195,0.0,298.5958770310725,621.9569891280157,193.1858103428532
1196,0.0,153.58488198534502,632.8567751224127,174.82840876851367
1197,0.0,274.9280965160108,966.3320777500583,262.77416864959946
1198,0.0,210.07425255112716,652.6926990910029,147.4187097187641
1199,0.0,285.28067808031335,437.75108111671125,163.40232439974002
1200,1.0,156.28148232715404,608.9984809129996,152.41686959204895
1201,0.0,219.8898760841946,646.1224798692938,102.52829973513917
1202,0.0,286.68523684724175,386.7813115850278,176.0075516362911
1203,0.0,198.90841007355883,958.35480454151,207.53526844795897
1204,0.0,218.56353674960067,508.6482015604224,156.72233080728662
1205,0.0,207.8696782471176,524.99406056221,178.57592878231242
1206,0.0,135.38835021951834,355.83328286794875,229.87754218956974
1207,0.0,203.05884544688564,430.701123160733,125.92310237188889
1208,0.0,184.65982807840686,543.6887892738753,110.53761225379483
1209,0.0,326.31509832594355,510.6239054772674,168.58387657013694
1210,0.0,206.88483540878136,761.4483724542056,171.83178961431884
1211,0.0,332.85826833062214,968.5822167110849,130.98143460686384
1212,0.0,316.31420013530703,493.42061626291695,128.64697256785018
1213,0.0,223.36446657670479,705.8747085793634,213.15369784089842
1214,0.0,292.8512975945165,477.59517481157553,250.17537659256698
1215,0.0,324.74805245274194,865.833865746684,137.17806857419583
1216,0.0,269.6057523179079,444.0483192088034,237.92752131758755
1217,0.0,215.5260863070955,772.0975997011809,180.55729635206941
1218,0.0,175.89982129615467,464.79671371337645,261.19466026204657
1219,0.0,255.09133123759102,545.4744027875574,171.41087617136924
1220,0.0,164.19131630958486,434.8204185824568,206.37997078170443
1221,0.0,329.0035191648883,923.0794742909949,152.03651441655492
